ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,Christmas Day,Christmas Day_lower,Christmas Day_upper,Columbus Day,Columbus Day_lower,Columbus Day_upper,Independence Day,Independence Day_lower,Independence Day_upper,Labor Day,Labor Day_lower,Labor Day_upper,"Martin Luther King, Jr. Day","Martin Luther King, Jr. Day_lower","Martin Luther King, Jr. Day_upper",Memorial Day,Memorial Day_lower,Memorial Day_upper,New Year's Day,New Year's Day_lower,New Year's Day_upper,New Year's Day (Observed),New Year's Day (Observed)_lower,New Year's Day (Observed)_upper,Thanksgiving,Thanksgiving_lower,Thanksgiving_upper,Veterans Day,Veterans Day_lower,Veterans Day_upper,Veterans Day (Observed),Veterans Day (Observed)_lower,Veterans Day (Observed)_upper,Washington's Birthday,Washington's Birthday_lower,Washington's Birthday_upper,bimonthly,bimonthly_lower,bimonthly_upper,holidays,holidays_lower,holidays_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
2018-11-24,5000.354762192963,3445.8471123932095,6249.733559343624,5000.354762192963,5000.354762192963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05106777375132588,-0.05106777375132588,-0.05106777375132588,0.0,0.0,0.0,-0.013396489985041449,-0.013396489985041449,-0.013396489985041449,0.037671283766284425,0.037671283766284425,0.037671283766284425,0.0,0.0,0.0,4933.367559699591
2018-11-25,4938.836576113731,3482.5526200844965,6261.778114688124,4938.836576113732,4938.836576113731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05733819643347462,-0.05733819643347462,-0.05733819643347462,0.0,0.0,0.0,-0.01206979576961076,-0.01206979576961076,-0.01206979576961076,0.04526840066386387,0.04526840066386387,0.04526840066386387,0.0,0.0,0.0,4879.225827300555
2018-11-26,4877.318390034499,3494.9238143135344,6215.287538660482,4877.318390034499,4877.318390034499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0622192069165839,-0.0622192069165839,-0.0622192069165839,0.0,0.0,0.0,-0.00949577773705992,-0.00949577773705992,-0.00949577773705992,0.052723429179523974,0.052723429179523974,0.052723429179523974,0.0,0.0,0.0,4831.004458649857
2018-11-27,4815.800203955259,3409.96545674979,6184.036787490483,4815.800203955259,4815.800203955259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06529902687578422,-0.06529902687578422,-0.06529902687578422,0.0,0.0,0.0,-0.005278579432973192,-0.005278579432973192,-0.005278579432973192,0.06002044744281102,0.06002044744281102,0.06002044744281102,0.0,0.0,0.0,4790.3796200453535
2018-11-28,4754.282017876028,3470.567972861883,6069.797049544258,4754.282017876028,4754.282017876028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06649093992754385,-0.06649093992754385,-0.06649093992754385,0.0,0.0,0.0,0.000652912771524494,0.000652912771524494,0.000652912771524494,0.06714385269906835,0.06714385269906835,0.06714385269906835,0.0,0.0,0.0,4757.386149324928
2018-11-29,4692.763831796788,3365.19383476294,6077.111615860916,4692.763831796788,4692.763831796788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0660055144000705,-0.0660055144000705,-0.0660055144000705,0.0,0.0,0.0,0.008072879876410907,0.008072879876410907,0.008072879876410907,0.07407839427648143,0.07407839427648143,0.07407839427648143,0.0,0.0,0.0,4730.6479504992485
2018-11-30,4631.245645717547,3340.980524861253,6103.20718242211,4631.245645717547,4631.245645717547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06425813214452013,-0.06425813214452013,-0.06425813214452013,0.0,0.0,0.0,0.016551073639127674,0.016551073639127674,0.016551073639127674,0.08080920578364782,0.08080920578364782,0.08080920578364782,0.0,0.0,0.0,4707.897733440707
2018-12-01,4569.727459638315,3278.1339045672707,6062.664134242542,4569.727459638315,4569.727459638315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06173946585291148,-0.06173946585291148,-0.06173946585291148,0.0,0.0,0.0,0.025582370609911323,0.025582370609911323,0.025582370609911323,0.0873218364628228,0.0873218364628228,0.0873218364628228,0.0,0.0,0.0,4686.631921097071
2018-12-02,4508.209273559084,3285.9158306143036,6081.129111317535,4508.209273559084,4508.209273559084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05888278766399357,-0.05888278766399357,-0.05888278766399357,0.0,0.0,0.0,0.03471949396246115,0.03471949396246115,0.03471949396246115,0.0936022816264547,0.0936022816264547,0.0936022816264547,0.0,0.0,0.0,4664.73201821393
2018-12-03,4446.691087479852,3239.0453864984543,6004.461631924021,4446.691087479852,4446.691087479852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.055959788980757354,-0.055959788980757354,-0.055959788980757354,0.0,0.0,0.0,0.04367722312574742,0.04367722312574742,0.04367722312574742,0.09963701210650479,0.09963701210650479,0.09963701210650479,0.0,0.0,0.0,4640.9102062789825
2018-12-04,4385.172901400612,3251.089155864273,6024.118787993466,4385.172901400612,4385.172901400612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05302710703491204,-0.05302710703491204,-0.05302710703491204,0.0,0.0,0.0,0.052385895613819004,0.052385895613819004,0.052385895613819004,0.10541300264873107,0.10541300264873107,0.10541300264873107,0.0,0.0,0.0,4614.894111261932
2018-12-05,4323.654715321371,3228.164055045392,5959.0088440308455,4323.654715321371,4323.654715321371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04993183136965968,-0.04993183136965968,-0.04993183136965968,0.0,0.0,0.0,0.06098592781661831,0.06098592781661831,0.06098592781661831,0.11091775918627798,0.11091775918627798,0.11091775918627798,0.0,0.0,0.0,4587.336809693942
2018-12-06,4262.136529242141,3238.9160666957796,5879.534722147394,4262.136529242141,4262.136529242141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04636962121138838,-0.04636962121138838,-0.04636962121138838,0.0,0.0,0.0,0.06976972371874604,0.06976972371874604,0.06976972371874604,0.11613934493013442,0.11613934493013442,0.11613934493013442,0.0,0.0,0.0,4559.50461733894
2018-12-07,4200.618343162909,3199.659983263052,6036.255817561844,4200.618343162909,4200.618343162909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.041977313074659774,-0.041977313074659774,-0.041977313074659774,0.0,0.0,0.0,0.07908909214161457,0.07908909214161457,0.07908909214161457,0.12106640521627433,0.12106640521627433,0.12106640521627433,0.0,0.0,0.0,4532.841434357077
2018-12-08,4139.100157083677,3095.214483000642,5898.976165515287,4139.100157083677,4139.100157083677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03643564043361016,-0.03643564043361016,-0.03643564043361016,0.0,0.0,0.0,0.08925255061934989,0.08925255061934989,0.08925255061934989,0.12568819105296006,0.12568819105296006,0.12568819105296006,0.0,0.0,0.0,4508.525403372347
2018-12-09,4077.5819710044366,3131.957063736727,5839.557541147348,4077.5819710044366,4077.5819710044366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02955793114780085,-0.02955793114780085,-0.02955793114780085,0.0,0.0,0.0,0.10043665016634207,0.10043665016634207,0.10043665016634207,0.12999458131414293,0.12999458131414293,0.12999458131414293,0.0,0.0,0.0,4487.120644950793
2018-12-10,4016.0637849251966,3173.672650629706,5899.387339062559,4016.0637849251966,4016.0637849251966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021346662374051188,-0.021346662374051188,-0.021346662374051188,0.0,0.0,0.0,0.11262944115490627,0.11262944115490627,0.11262944115490627,0.13397610352895747,0.13397610352895747,0.13397610352895747,0.0,0.0,0.0,4468.390804663779
2018-12-11,3954.545598845965,3058.313816648819,5872.236410338255,3954.545598845965,3954.545598845965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012009387755622146,-0.012009387755622146,-0.012009387755622146,0.0,0.0,0.0,0.12561456546430386,0.12561456546430386,0.12561456546430386,0.137623953219926,0.137623953219926,0.137623953219926,0.0,0.0,0.0,4451.294125853777
2018-12-12,3893.027412766725,3072.4532537349514,5815.647823358671,3893.0274127667253,3893.027412766725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019359166002377289,-0.0019359166002377289,-0.0019359166002377289,0.0,0.0,0.0,0.1389940951464162,0.1389940951464162,0.1389940951464162,0.14093001174665393,0.14093001174665393,0.14093001174665393,0.0,0.0,0.0,4434.1352353844295
2018-12-13,3831.509226687493,3013.5377708168508,5704.721154699167,3831.509226687493,3831.509226687493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008353079393690602,0.008353079393690602,0.008353079393690602,0.0,0.0,0.0,0.15223994200866858,0.15223994200866858,0.15223994200866858,0.143886862614978,0.143886862614978,0.143886862614978,0.0,0.0,0.0,4414.817969164076
2018-12-14,3769.9910406082613,3041.1102377645802,5747.52733255421,3769.9910406082613,3769.9910406082613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018271576439748156,0.018271576439748156,0.018271576439748156,0.0,0.0,0.0,0.16475938265534193,0.16475938265534193,0.16475938265534193,0.1464878062155938,0.1464878062155938,0.1464878062155938,0.0,0.0,0.0,4391.132437075049
2018-12-15,3708.4728545290213,3020.8979703408477,5743.707189349706,3708.4728545290213,3708.472854529021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027233720640762557,0.027233720640762557,0.027233720640762557,0.0,0.0,0.0,0.1759605936004788,0.1759605936004788,0.1759605936004788,0.14872687295971623,0.14872687295971623,0.14872687295971623,0.0,0.0,0.0,4361.017939363211
2018-12-16,3646.9546684497896,3049.741068246862,5610.241725430962,3646.9546684497896,3646.9546684497896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034709437071880796,0.034709437071880796,0.034709437071880796,0.0,0.0,0.0,0.1853082718552595,0.1853082718552595,0.1853082718552595,0.1505988347833787,0.1505988347833787,0.1505988347833787,0.0,0.0,0.0,4322.765535594691
2018-12-17,3585.4364823705496,2875.686530721733,5595.480333725644,3585.43648237055,3585.4364823705496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04026632903758645,0.04026632903758645,0.04026632903758645,0.0,0.0,0.0,0.19236554403355993,0.19236554403355993,0.19236554403355993,0.15209921499597348,0.15209921499597348,0.15209921499597348,0.0,0.0,0.0,4275.150921899533
2018-12-18,3523.918296291318,2868.5189284705916,5461.132035132621,3523.918296291318,3523.918296291318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043599807928978954,0.043599807928978954,0.043599807928978954,0.0,0.0,0.0,0.19682410438144118,0.19682410438144118,0.19682410438144118,0.15322429645246222,0.15322429645246222,0.15322429645246222,0.0,0.0,0.0,4217.51035887223
2018-12-19,3462.400110212086,2707.534645167596,5534.168663230694,3462.400110212086,3462.400110212086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04455669634091015,0.04455669634091015,0.04455669634091015,0.0,0.0,0.0,0.1985278243738601,0.1985278243738601,0.1985278243738601,0.15397112803294996,0.15397112803294996,0.15397112803294996,0.0,0.0,0.0,4149.782871204306
2018-12-20,3400.881924132846,2659.0566291187006,5592.555750017213,3400.881924132846,3400.881924132846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04315730308447118,0.04315730308447118,0.04315730308447118,0.0,0.0,0.0,0.1974948325017571,0.1974948325017571,0.1974948325017571,0.15433752941728593,0.15433752941728593,0.15433752941728593,0.0,0.0,0.0,4072.538530097716
2018-12-21,3339.3637380536143,2627.5105912981157,5390.55432350377,3339.3637380536143,3339.3637380536143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03961735148918587,0.03961735148918587,0.03961735148918587,0.0,0.0,0.0,0.1939394456357256,0.1939394456357256,0.1939394456357256,0.15432209414653975,0.15432209414653975,0.15432209414653975,0.0,0.0,0.0,3986.998090187776
2018-12-22,3277.8455519743743,2524.060633714298,5262.3376560137995,3277.8455519743748,3277.8455519743743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034365565362234715,0.034365565362234715,0.034365565362234715,0.0,0.0,0.0,0.1882897563295669,0.1882897563295669,0.1882897563295669,0.1539241909673322,0.1539241909673322,0.1539241909673322,0.0,0.0,0.0,3895.030292241584
2018-12-23,3216.3273658951425,2360.8273942320097,5254.580759809228,3216.3273658951425,3216.3273658951425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028047405282774093,0.028047405282774093,0.028047405282774093,0.0,0.0,0.0,0.18119136874188804,0.18119136874188804,0.18119136874188804,0.15314396345911396,0.15314396345911396,0.15314396345911396,0.0,0.0,0.0,3799.0981236436746
2018-12-24,3154.8091798159066,2315.0625026386547,4965.689954108845,3154.8091798159066,3154.8091798159066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02150274489487007,0.02150274489487007,0.02150274489487007,0.0,0.0,0.0,0.17348507284358955,0.17348507284358955,0.17348507284358955,0.1519823279487195,0.1519823279487195,0.1519823279487195,0.0,0.0,0.0,3702.121480183894
2018-12-25,3180.7980165778044,2366.23801904868,5012.149221465809,3180.7980165778044,3180.7980165778044,-0.008068159901104956,-0.008068159901104956,-0.008068159901104956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01570688403002917,0.01570688403002917,0.01570688403002917,-0.008068159901104956,-0.008068159901104956,-0.008068159901104956,0.15807969384942724,0.15807969384942724,0.15807969384942724,0.15044096972050305,0.15044096972050305,0.15044096972050305,0.0,0.0,0.0,3683.6175932352894
2018-12-26,3206.7868533396995,2346.8577032298726,5083.78099360632,3206.7868533396995,3206.7868533396995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011670667988058726,0.011670667988058726,0.011670667988058726,0.0,0.0,0.0,0.16019300552270743,0.16019300552270743,0.16019300552270743,0.1485223375346487,0.1485223375346487,0.1485223375346487,0.0,0.0,0.0,3720.4916774468916
2018-12-27,3232.7756901015996,2393.405331694212,5178.637077613323,3232.7756901015996,3232.7756901015996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010305563798761009,0.010305563798761009,0.010305563798761009,0.0,0.0,0.0,0.1565352002688783,0.1565352002688783,0.1565352002688783,0.1462296364701173,0.1462296364701173,0.1462296364701173,0.0,0.0,0.0,3738.8188801760143
2018-12-28,3258.7645268634947,2480.6078440502934,5104.818113233265,3258.7645268634947,3258.7645268634947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012270934949467256,0.012270934949467256,0.012270934949467256,0.0,0.0,0.0,0.1558377540623922,0.1558377540623922,0.1558377540623922,0.14356681911292493,0.14356681911292493,0.14356681911292493,0.0,0.0,0.0,3766.6030717480953
2018-12-29,3284.7533636253925,2438.964010156808,5118.821005330227,3284.7533636253925,3284.7533636253925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017830288358373806,0.017830288358373806,0.017830288358373806,0.0,0.0,0.0,0.1583688634724985,0.1583688634724985,0.1583688634724985,0.1405385751141247,0.1405385751141247,0.1405385751141247,0.0,0.0,0.0,3804.9560206102124
2018-12-30,3310.74220038729,2462.5343881341955,5168.736815830333,3310.74220038729,3310.74220038729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026747849030974612,0.026747849030974612,0.026747849030974612,0.0,0.0,0.0,0.16389816817712688,0.16389816817712688,0.16389816817712688,0.13715031914615225,0.13715031914615225,0.13715031914615225,0.0,0.0,0.0,3853.366782337477
2018-12-31,3336.7310371491876,2520.50329583594,5240.51495065268,3336.7310371491876,3336.7310371491876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03825432082943961,0.03825432082943961,0.03825432082943961,0.0,0.0,0.0,0.17166249811898926,0.17166249811898926,0.17166249811898926,0.13340817728954965,0.13340817728954965,0.13340817728954965,0.0,0.0,0.0,3909.5226225373826
2019-01-01,3362.719873911085,2572.590029313852,5331.8868676196325,3362.719873911085,3362.719873911085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014433756506456726,-0.014433756506456726,-0.014433756506456726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0511006434700722,0.0511006434700722,0.0511006434700722,-0.014433756506456726,-0.014433756506456726,-0.014433756506456726,0.16598585884989286,0.16598585884989286,0.16598585884989286,0.1293189718862774,0.1293189718862774,0.1293189718862774,0.0,0.0,0.0,3920.8838202538195
2019-01-02,3388.7087106729805,2696.8666650394257,5360.227239127461,3388.7087106729805,3388.7087106729805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06370243112398409,0.06370243112398409,0.06370243112398409,0.0,0.0,0.0,0.1885926360230159,0.1885926360230159,0.1885926360230159,0.12489020489903181,0.12489020489903181,0.12489020489903181,0.0,0.0,0.0,4027.7942191329535
2019-01-03,3414.6975474348783,2760.319879512585,5510.3205501451175,3414.6975474348783,3414.6975474348783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07435878965996665,0.07435878965996665,0.07435878965996665,0.0,0.0,0.0,0.19448882947982818,0.19448882947982818,0.19448882947982818,0.12013003981986155,0.12013003981986155,0.12013003981986155,0.0,0.0,0.0,4078.818076463128
2019-01-04,3440.686384196778,2710.8188052274045,5505.740412085689,3440.686384196778,3440.686384196778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08151162398426796,0.08151162398426796,0.08151162398426796,0.0,0.0,0.0,0.19655890615890728,0.19655890615890728,0.19655890615890728,0.11504728217463929,0.11504728217463929,0.11504728217463929,0.0,0.0,0.0,4116.983936310342
2019-01-05,3466.6752209586734,2721.97241960844,5553.627995139143,3466.6752209586734,3466.6752209586734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08399967854899751,0.08399967854899751,0.08399967854899751,0.0,0.0,0.0,0.19365103722214758,0.19365103722214758,0.19365103722214758,0.10965135867315004,0.10965135867315004,0.10965135867315004,0.0,0.0,0.0,4138.000473209639
